Al,Co,Cr,Cu,Fe,Ni,Mo,Ti,W,Nb,Ta,V,Mn,Hf,Zr,Phase,Pm,ΔH,ΔS,Ω,δ-r,VEC,n,e/n,Tm,ρ,r,χ,m,e/a,Ec,EWF,ABE,SHA,SLHF,α,HD,YM,B,G,υ,G/B,ad-VEC,ad-n,ad-e/n,ad-Tm,ad-ρ,ad-r,ad-χ,ad-m,ad-e/a,ad-Ec,ad-EWF,ad-ABE,ad-SHA,ad-SLHF,ad-α,ad-HD,ad-YM,ad-B,ad-G,ad-υ,ad-G/B,δ-VEC,δ-n,δ-e/n,δ-Tm,δ-ρ,δ-χ,δ-m,δ-e/a,δ-Ec,δ-EWF,δ-ABE,δ-SHA,δ-SLHF,δ-α,δ-HD,δ-YM,δ-B,δ-G,δ-υ,δ-G/B
0.0,11.11111111,44.44444444,0.0,0.0,44.44444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FCC,4,-6.0809,8.0227,2.5507,0.0015,8.1111,26.1111,0.3069,1933.3333,8.1378,124.7889,1.7956,55.7432,1.5556,4.2833,4.8444,60.3667,7.9333,2.6522,10.2,97.0,236.1111,174.8889,92.3556,0.2734,0.5422,1.8765,1.8765,0.0505,219.2593,0.8425,0.1768,0.1205,3.3309,0.4938,0.163,0.3062,4.9481,0.6104,0.2025,3.5556,34.6667,38.1235,13.8568,19.684,0.0564,0.158,0.2357,0.0732,0.1673,0.1143,0.1042,0.0677,0.0601,0.3194,0.0384,0.0643,0.0828,0.0808,0.106,0.3511,0.5814,0.1629,0.0839,0.2551,0.2349,0.3239
6.975933031,0.0,23.26473666,0.0,34.87966516,11.6149285,0.0,0.0,0.0,0.0,0.0,0.0,23.26473666,0.0,0.0,BCC+FCC,3,-5.219,12.3189,4.1496,0.0469,7.1856,24.6275,0.2882,1758.0248,7.3824,128.2185,1.7193,53.0559,1.8371,3.8782,4.4671,51.9762,7.6052,2.2684,13.7978,198.1775,212.6819,150.9916,84.9121,0.2646,0.5631,1.2219,1.9142,0.0296,233.298,0.7428,5.2414,0.1216,4.1309,0.3895,0.514,0.1969,9.053,1.3406,0.3616,5.0445,140.4364,30.8575,22.5614,13.7671,0.0368,0.1042,0.229,0.1379,0.1236,0.1828,0.1866,0.0754,0.1397,0.2859,0.1492,0.0666,0.1984,0.2414,0.207,0.4353,0.8612,0.2357,0.1825,0.2458,0.151,0.2003
0.0,0.0,30.0,10.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,BCC+FCC,3,0.1808,12.9459,128.9864,0.0325,7.9,25.9,0.3019,1801.4,7.903,126.995,1.746,55.8486,1.6,3.907,4.565,53.57,7.538,2.408,12.89,175.0,218.5,156.56,87.62,0.2644,0.564,1.5,1.5,0.0399,231.0,0.6102,3.363,0.13,2.6772,0.48,0.4782,0.251,7.402,1.174,0.36,4.45,130.0,36.3,16.796,16.128,0.0424,0.12,0.2225,0.0679,0.1525,0.1567,0.0895,0.0791,0.0624,0.3062,0.1421,0.0741,0.1713,0.1927,0.1582,0.4297,0.9459,0.207,0.1316,0.2309,0.174,0.2304
0.0,33.33333333,0.0,0.0,33.33333333,33.33333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FCC,4,-1.0238,9.1338,15.7821,0.0032,9.0,27.0,0.3327,1769.0,8.5433,124.6033,1.8733,57.8237,2.0,4.37,4.8833,62.5,7.9967,2.2433,12.9667,156.0,206.6667,183.5333,68.3667,0.333,0.38,0.6667,0.6667,0.0167,28.0,0.4422,0.3311,0.0289,1.3191,0.0,0.06,0.2556,2.5333,0.5689,0.2378,0.7778,64.6667,4.4444,11.2222,18.6444,0.048,0.12,0.0907,0.0302,0.0606,0.0192,0.055,0.0176,0.0243,0.0,0.0153,0.0569,0.044,0.0818,0.12,0.0655,0.4927,0.0231,0.0732,0.2894,0.1538,0.3377
0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.3030303,0.0,30.3030303,0.0,9.0909091,0.0,0.0,30.3030303,BCC,3,1.3506,10.8364,18.1715,0.0599,4.3939,33.303,0.1421,2264.8182,6.4927,148.1152,1.5027,74.9332,1.697,6.1403,4.2333,52.4788,5.5994,1.8555,7.8152,100.697,99.2121,135.9485,29.9909,0.4002,0.2139,0.4775,8.7236,0.0377,294.0496,1.2755,7.3545,0.1047,20.7658,0.4224,0.933,0.1111,10.5803,1.2296,0.4248,1.5335,37.2084,18.9164,26.3012,10.3526,0.0143,0.0351,0.1112,0.2684,0.286,0.146,0.2453,0.0782,0.2839,0.2708,0.1777,0.0287,0.2083,0.2439,0.2467,0.2237,0.3867,0.2176,0.2006,0.3648,0.0444,0.2023
16.66666667,0.0,20.83333333,0.0,20.83333333,20.83333333,0.0,0.0,0.0,0.0,0.0,0.0,20.83333333,0.0,0.0,IM,3,-10.7517,13.3508,2.0655,0.056,6.9583,23.625,0.2874,1663.4167,7.0021,129.8242,1.7162,50.637,1.9583,3.8442,4.5154,50.7417,6.8337,2.1883,14.975,170.2083,196.6667,145.3625,79.2833,0.2735,0.5387,1.7188,3.5417,0.0375,303.6458,1.434,6.6052,0.1281,7.885,0.3993,0.5365,0.2644,10.9896,1.762,0.4597,5.6771,137.4132,42.2222,30.9219,17.2292,0.0404,0.1135,0.32,0.2091,0.1531,0.2361,0.2876,0.0799,0.2133,0.312,0.1516,0.0796,0.2347,0.3523,0.2699,0.4252,1.0245,0.3268,0.2455,0.3291,0.1625,0.2308
0.0,23.0,20.0,0.0,20.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,FCC,3,-3.9237,13.3433,6.1294,0.0326,7.97,25.97,0.3049,1802.4,8.0559,126.7593,1.7651,56.0882,1.8,4.0245,4.6455,56.018,7.8686,2.2985,13.375,217.24,219.67,167.239,78.236,0.2928,0.4905,1.176,1.176,0.0319,154.48,0.6511,3.2963,0.1281,2.1942,0.32,0.4418,0.3346,7.6944,0.6984,0.3351,3.5255,129.5536,23.732,20.6868,17.499,0.0554,0.1476,0.1734,0.0532,0.1217,0.1187,0.0869,0.0779,0.0459,0.2222,0.1402,0.0806,0.1733,0.1041,0.1593,0.3716,0.7186,0.1369,0.1556,0.3127,0.2378,0.3766
20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,BCC,1,-12.381,13.381,2.3135,0.0379,4.6,28.2,0.179,2140.6,6.426,140.016,1.708,62.9294,1.8,5.588,4.362,55.34,6.172,2.058,10.9,105.2,149.6,158.06,53.44,0.3572,0.32,0.88,10.64,0.0372,562.88,2.3832,4.8688,0.1808,25.1989,0.64,1.2856,0.0952,13.112,2.1296,0.5584,5.08,64.24,71.76,48.752,28.104,0.0326,0.08,0.2217,0.4046,0.2333,0.3265,0.4222,0.1335,0.4294,0.4157,0.2642,0.0275,0.2539,0.4098,0.3195,0.6018,0.7071,0.6134,0.3965,0.6797,0.1078,0.2991
0.0,0.0,0.0,0.0,0.0,0.0,31.25,20.8333333,0.0,20.8333333,0.0,6.25,0.0,0.0,20.8333333,BCC,3,-3.2219,12.6137,9.6389,0.0636,4.8958,36.0208,0.1424,2462.0625,7.6606,144.4104,1.7081,81.501,1.4792,6.3527,4.3479,57.9542,6.7152,2.2069,6.9667,141.1042,171.0208,176.2771,59.275,0.3683,0.294,0.7465,7.4696,0.0261,391.1849,1.9889,7.3247,0.2824,17.834,0.4991,0.7993,0.1576,11.8368,1.7752,0.597,1.6528,59.2665,98.737,55.4518,40.2656,0.0455,0.1133,0.1731,0.2342,0.2368,0.1629,0.2843,0.1873,0.2473,0.3377,0.1508,0.0454,0.21,0.2986,0.2922,0.2755,0.4824,0.6315,0.3628,0.7486,0.1347,0.4218
0.0,0.0,20.0,0.0,20.0,0.0,20.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,IM,3,-8.5895,13.381,3.6073,0.067,5.8,31.0,0.2009,2315.6,7.676,134.868,1.758,68.9128,1.4,5.524,4.446,58.98,7.776,2.432,8.12,122.0,208.0,175.98,76.82,0.3188,0.424,1.04,8.4,0.0624,405.92,1.4648,8.2824,0.1896,20.4122,0.48,1.3368,0.1048,7.696,1.3248,0.4176,2.304,54.4,78.0,35.608,35.696,0.0634,0.1632,0.2287,0.2797,0.3432,0.1871,0.2451,0.1269,0.3048,0.3499,0.2547,0.0255,0.1563,0.1897,0.2009,0.3084,0.5063,0.4233,0.2773,0.5135,0.2252,0.4451
0.0,15.3846,15.3846,15.3846,15.3846,15.3846,0.0,23.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FCC,1,-10.6152,14.7843,2.5191,0.0681,7.6923,25.6923,0.2923,1808.6905,7.4631,130.1145,1.7677,55.5097,1.6923,4.3038,4.6608,54.8153,6.8423,2.1523,11.8615,107.3845,185.0767,157.146,61.823,0.3329,0.3846,2.2249,2.2249,0.064,176.0236,1.4516,7.4009,0.1382,4.6086,0.426,0.3205,0.2549,7.0935,1.6125,0.3702,2.5278,57.9171,48.8284,25.0201,28.8402,0.0599,0.1557,0.328,0.0982,0.2466,0.1329,0.2326,0.0841,0.0965,0.2727,0.0989,0.0636,0.1465,0.2583,0.2012,0.2675,0.6511,0.3033,0.1862,0.5121,0.208,0.4729
11.1,0.0,22.23333333,0.0,33.33333333,11.1,0.0,0.0,0.0,0.0,0.0,0.0,22.23333333,0.0,0.0,BCC,3,-6.8661,12.6604,3.1742,0.0515,7.0,24.112,0.2857,1721.4487,7.1748,128.8813,1.7144,51.8999,1.8887,3.8566,4.4588,51.166,7.3474,2.2157,14.2323,190.0567,206.3563,147.8133,82.4422,0.2678,0.5545,1.3327,2.5167,0.0306,265.0578,0.9934,5.8928,0.1205,5.5318,0.3952,0.52,0.1992,9.7319,1.5677,0.3807,5.4002,137.8215,35.398,25.7989,14.4232,0.038,0.1072,0.2607,0.1697,0.1287,0.2075,0.2308,0.0751,0.1737,0.3,0.1489,0.0658,0.2103,0.2936,0.2347,0.4363,0.9,0.2769,0.2078,0.2839,0.1558,0.2113
0.0,17.34605377,17.34605377,0.0,17.34605377,17.34605377,0.0,0.0,0.0,0.0,0.0,13.26973114,17.34605377,0.0,0.0,IM,2,-6.7493,14.8602,4.0773,0.0329,7.6019,25.6019,0.2939,1851.8638,7.8008,127.3884,1.748,55.3991,1.8265,4.1964,4.6036,56.7951,7.8248,2.2904,12.6886,202.2316,207.2715,165.4955,75.5895,0.2986,0.4744,1.4551,1.4551,0.0404,201.7191,0.7728,3.7584,0.1305,2.5234,0.2867,0.4762,0.3271,7.2126,0.6507,0.312,3.724,120.9148,26.7773,18.7731,19.0258,0.054,0.1446,0.219,0.065,0.1574,0.1285,0.1189,0.0783,0.0534,0.2073,0.1628,0.081,0.1632,0.0986,0.1514,0.389,0.7376,0.202,0.1453,0.3192,0.2216,0.3713
7.470440702,14.92296668,14.92296668,14.92296668,14.92296668,14.92296668,0.0,0.0,0.0,0.0,0.0,17.9147259,0.0,0.0,0.0,BCC,3,-5.6094,15.9728,5.0706,0.04,7.686,25.0883,0.299,1780.7141,7.5299,127.7666,1.7822,54.2711,1.7762,4.2936,4.6417,56.8296,6.9723,2.1793,12.4723,117.112,181.7175,160.5552,65.8732,0.3209,0.4133,2.1657,2.8792,0.0541,272.3466,1.3282,3.6849,0.1167,5.9491,0.4634,0.4367,0.2611,6.7863,1.6554,0.3349,3.5676,58.9317,51.3738,20.5742,24.3484,0.0474,0.1254,0.3205,0.1599,0.1993,0.2053,0.2289,0.0684,0.1625,0.32,0.1383,0.0662,0.1523,0.3028,0.2096,0.3704,0.6029,0.3279,0.1859,0.4098,0.1819,0.378
16.6667,16.6667,16.6667,0.0,16.6667,16.6667,0.0,0.0,0.0,0.0,0.0,0.0,16.6667,0.0,0.0,BCC,1,-11.2177,14.8968,2.1998,0.0556,7.1667,23.8334,0.2932,1656.5033,7.165,129.4819,1.74,51.2313,2.0,3.92,4.5883,52.3334,6.84,2.1117,15.0667,178.8337,194.5004,152.2003,71.1335,0.2975,0.4767,1.8333,3.6111,0.0396,286.9995,1.4883,6.4023,0.1333,8.083,0.3333,0.51,0.3244,10.9889,1.75,0.4417,5.0556,131.7782,41.4998,33.7,24.2222,0.0508,0.1367,0.3163,0.2104,0.1515,0.2283,0.2927,0.0799,0.2166,0.2887,0.1448,0.0813,0.2329,0.3481,0.2694,0.3934,0.905,0.3195,0.2635,0.4011,0.213,0.3547
0.0,17.2414,17.2414,0.0,17.2414,17.2414,17.2414,0.0,0.0,13.7931,0.0,0.0,0.0,0.0,0.0,IM,1,-10.5452,14.8707,3.0594,0.054,7.4138,31.0,0.2567,2169.4848,8.6059,129.1898,1.8483,68.2314,1.5172,5.1872,4.6879,63.1139,8.1704,2.5128,9.6621,146.8967,226.2071,191.9485,82.1001,0.3136,0.4348,1.6409,6.5517,0.0787,414.293,0.7457,6.2203,0.1397,16.365,0.4994,1.2203,0.2669,4.3888,0.7341,0.3178,3.4186,66.314,53.6505,27.8289,25.8966,0.0526,0.1347,0.239,0.232,0.3472,0.2167,0.1113,0.0972,0.2617,0.3293,0.2582,0.0632,0.0816,0.0971,0.1468,0.3651,0.5033,0.2978,0.1866,0.3873,0.2079,0.3953
0.0,0.0,0.0,0.0,0.0,0.0,28.3286,0.0,15.0142,28.3286,28.3286,0.0,0.0,0.0,0.0,BCC,1,-5.9239,11.2791,5.8762,0.0231,5.4334,55.3031,0.1066,3086.2184,12.9681,140.1164,1.8444,132.363,1.4334,7.7074,4.4084,72.5711,8.9211,2.7455,6.0297,162.6913,237.3457,224.4706,89.8329,0.3333,0.3797,0.4911,15.6409,0.0293,298.2643,4.0375,3.2108,0.3336,42.9858,0.4911,0.5806,0.1511,4.9934,1.48,0.4255,0.9861,82.3697,104.0744,47.9553,39.3574,0.0354,0.0903,0.0912,0.2855,0.2894,0.1073,0.3245,0.1868,0.3279,0.3457,0.0904,0.035,0.0992,0.2291,0.1803,0.1752,0.5356,0.4732,0.2257,0.4719,0.1225,0.2698
0.0,15.3846,38.4615,0.0,15.3846,30.7692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC,1,-4.8618,10.859,4.2901,0.0025,8.0,26.0,0.3046,1920.7673,8.0792,124.7191,1.7969,55.7159,1.6154,4.2769,4.7769,59.9384,8.1231,2.5431,10.4154,116.6153,233.4613,174.3306,88.3922,0.2812,0.5215,1.5385,1.5385,0.042,199.4076,0.7453,0.2639,0.1053,2.8615,0.4734,0.1361,0.2982,4.3337,0.6059,0.2942,3.2426,52.2366,35.0295,13.91,20.0828,0.0548,0.1527,0.2137,0.0658,0.1512,0.1076,0.0968,0.0619,0.0557,0.3012,0.0348,0.0634,0.076,0.0793,0.1357,0.3249,0.5508,0.1551,0.086,0.2844,0.238,0.3472
0.0,22.22222222,22.22222222,0.0,0.0,0.0,22.22222222,11.11111111,0.0,22.22222222,0.0,0.0,0.0,0.0,0.0,IM,3,-11.9359,13.1453,2.5855,0.063,6.2222,32.2222,0.2087,2347.6667,8.2422,133.8322,1.7933,71.9374,1.3333,5.6233,4.57,61.7333,7.8433,2.4689,8.3333,151.7778,217.7778,189.9667,73.6333,0.3347,0.3844,1.2346,8.2469,0.0737,422.5185,1.2993,7.8464,0.2015,19.9916,0.4444,1.397,0.2044,6.9778,0.9511,0.4148,2.8444,79.7531,76.642,37.6296,40.4148,0.0717,0.1872,0.26,0.2616,0.3876,0.1915,0.2025,0.1258,0.2836,0.3536,0.2565,0.0558,0.1331,0.1529,0.195,0.3907,0.5339,0.3997,0.2443,0.5584,0.2333,0.537
5.0505,0.0,5.0505,0.0,5.0505,0.0,5.0505,0.0,0.0,0.0,0.0,79.798,0.0,0.0,0.0,BCC,1,-4.2391,6.512,3.2827,0.0273,5.1515,23.6566,0.2205,2136.9394,6.2978,131.704,1.6674,52.3059,1.9495,5.1762,4.3343,60.1253,7.5484,2.1443,8.9818,137.0101,147.0404,159.2162,57.4404,0.3414,0.3589,0.4591,2.1243,0.0128,154.5331,0.6471,1.6184,0.0662,4.766,0.1918,0.3796,0.0603,3.3511,0.5817,0.1623,1.7612,17.0727,38.1695,11.4496,14.8867,0.0234,0.0621,0.1664,0.2043,0.1238,0.1548,0.2025,0.0731,0.2186,0.198,0.1238,0.0199,0.1096,0.1855,0.1621,0.397,0.2653,0.3935,0.1878,0.3897,0.1045,0.2686
8.771929825,17.54385965,17.54385965,17.54385965,17.54385965,17.54385965,0.0,3.50877193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FCC,3,-4.0125,15.445,6.5502,0.0492,8.1228,25.4211,0.3121,1701.7018,7.7211,127.6026,1.8058,54.7504,1.7368,4.0991,4.7028,55.3842,6.7668,2.1751,13.2702,110.0877,190.7368,159.7246,67.7474,0.3165,0.4254,1.976,2.9178,0.0468,255.4571,1.2933,4.1019,0.1042,6.3212,0.5171,0.3381,0.2612,7.4903,1.9448,0.3982,3.2121,64.149,47.7378,25.0619,26.6519,0.0511,0.1346,0.299,0.1679,0.1779,0.2016,0.2373,0.0658,0.1735,0.3499,0.1006,0.0624,0.1681,0.3371,0.2319,0.3449,0.6921,0.3161,0.2089,0.4336,0.1994,0.3955
18.1818182,0.0,0.0,0.0,0.0,0.0,0.0,18.1818182,0.0,18.1818182,0.0,18.1818182,0.0,0.0,27.2727273,IM,3,-16.5023,13.2541,1.6062,0.0671,4.1818,28.9091,0.164,1999.8182,5.7573,146.2173,1.5227,64.6424,2.0,5.5445,4.2336,49.3909,5.0182,1.7027,10.5636,94.7273,94.7273,126.2182,31.4364,0.3845,0.2518,0.595,10.4463,0.0502,409.3223,1.5689,7.6542,0.1051,24.7768,0.3636,1.1213,0.1002,10.9157,1.762,0.4307,4.7405,46.9752,23.5702,28.2413,10.2281,0.028,0.0678,0.1712,0.3808,0.3241,0.2831,0.3302,0.0798,0.4037,0.3015,0.2435,0.0268,0.2434,0.4089,0.2886,0.5986,0.5421,0.2605,0.2557,0.3629,0.081,0.3004
0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,BCC,3,-6.1071,11.5256,4.9852,0.0589,5.25,40.25,0.1586,2641.5,9.92,137.665,1.79,94.1523,1.5,6.355,4.42,63.85,8.56,2.68,7.05,135.0,227.75,188.975,83.975,0.322,0.4175,0.75,17.25,0.0573,581.0,4.745,6.86,0.285,44.8439,0.5,1.88,0.105,14.35,2.44,0.62,1.7,87.5,117.25,59.3625,51.775,0.076,0.1975,0.1579,0.5177,0.4022,0.2557,0.5718,0.1854,0.5809,0.3333,0.3078,0.0242,0.2623,0.354,0.2794,0.2942,0.7527,0.5544,0.3795,0.6464,0.2495,0.5065
0.0,21.7391,21.7391,0.0,21.7391,21.7391,13.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM,1,-4.2482,13.2417,6.2507,0.031,7.9565,28.3043,0.29,2005.3462,8.4691,126.1903,1.8643,61.5297,1.6522,4.6309,4.763,61.8043,8.2852,2.4778,10.4696,151.3042,238.3476,188.8911,85.613,0.3017,0.4657,1.3611,3.5728,0.0557,308.2792,0.8123,2.6268,0.1038,8.9792,0.4537,0.5711,0.2713,4.3951,0.6219,0.359,3.2571,64.7447,41.3232,24.5103,22.4952,0.0459,0.1223,0.1978,0.1936,0.2345,0.1914,0.1125,0.0782,0.2208,0.2883,0.185,0.0588,0.0804,0.0819,0.1569,0.3345,0.4898,0.1923,0.1742,0.3345,0.2143,0.3694
0.0,0.0,0.0,0.0,0.0,0.0,23.52941176,5.882352941,23.52941176,23.52941176,23.52941176,0.0,0.0,0.0,0.0,BCC,3,-6.017,12.7076,6.5178,0.0249,5.4118,55.4118,0.1082,3086.1765,13.1824,140.0935,1.8835,133.0854,1.5294,7.6712,4.4194,72.7412,9.1971,2.7882,6.1059,172.9412,249.4118,227.2882,93.3471,0.3319,0.3835,0.5536,17.0242,0.0315,382.4221,4.5766,3.401,0.3543,46.4091,0.4983,0.7801,0.1464,7.7453,1.9684,0.5287,1.2291,91.3495,113.4948,55.5875,44.2381,0.0394,0.1002,0.1108,0.3182,0.3195,0.1482,0.3675,0.1928,0.3585,0.3264,0.1329,0.0338,0.1512,0.2749,0.2206,0.2431,0.5552,0.4834,0.2634,0.5069,0.1343,0.2913
0.0,0.0,27.7777778,0.0,27.7777778,0.0,0.0,0.0,8.3333333,0.0,8.3333333,27.7777778,0.0,0.0,0.0,IM,3,-5.9592,12.3178,4.7481,0.0455,6.1944,32.5278,0.2277,2297.0833,8.8936,129.0389,1.7439,74.5056,1.7222,5.2194,4.4278,62.0472,8.7806,2.49,8.2222,140.0,221.4167,175.7778,87.1472,0.2895,0.4975,1.0031,13.6574,0.0568,398.4722,3.0505,5.0265,0.1505,35.9631,0.4012,1.1438,0.1006,6.1343,0.8052,0.4217,2.0309,34.4444,63.588,24.5741,26.8381,0.0454,0.1257,0.1933,0.5644,0.336,0.2455,0.4703,0.1206,0.6482,0.2601,0.2978,0.024,0.1503,0.1669,0.1966,0.3003,0.4081,0.3634,0.2322,0.3693,0.1952,0.3121
7.692307692,15.38461538,15.38461538,15.38461538,15.38461538,15.38461538,0.0,0.0,0.0,0.0,0.0,15.38461538,0.0,0.0,0.0,IM,3,-5.1523,16.0056,5.4935,0.0403,7.7692,25.1538,0.3016,1768.3846,7.5738,127.6469,1.7869,54.3763,1.7692,4.2623,4.6523,56.6846,6.9515,2.1815,12.6,116.3846,183.3846,160.6692,66.3692,0.3198,0.4162,2.1302,2.8876,0.0527,267.3373,1.3153,3.6516,0.1146,6.0036,0.4734,0.4218,0.2601,6.8805,1.6961,0.3437,3.5385,59.9527,50.9112,21.1053,24.6438,0.0479,0.1266,0.3159,0.1612,0.1947,0.2059,0.2286,0.0676,0.1642,0.3254,0.1349,0.0658,0.1542,0.3078,0.2125,0.3674,0.6148,0.3257,0.1885,0.4107,0.1843,0.3791
0.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,IM,3,-8.5013,13.381,3.2695,0.0375,7.6,29.2,0.2717,2077.2,8.396,128.334,1.882,64.0726,1.8,5.048,4.71,63.82,8.164,2.364,10.46,167.8,215.4,194.54,75.74,0.3306,0.386,1.68,5.12,0.0732,369.84,1.1168,4.4768,0.1224,12.751,0.32,0.8136,0.292,2.984,0.6768,0.3408,3.008,58.96,45.44,30.208,24.472,0.0399,0.1008,0.244,0.2265,0.2941,0.212,0.1622,0.0903,0.2528,0.2222,0.19,0.0673,0.059,0.0889,0.1588,0.3154,0.4018,0.2997,0.196,0.3874,0.1325,0.286
0.0,44.44444444,11.11111111,0.0,0.0,44.44444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FCC,4,-2.3307,8.0227,6.1822,0.0019,9.1111,27.1111,0.3346,1796.0,8.6878,124.8522,1.8689,58.0556,1.8889,4.38,5.0111,63.3333,7.6867,2.3422,12.7333,151.3333,212.7778,188.3222,67.6556,0.3384,0.3689,0.7901,0.7901,0.02,85.3333,0.3328,0.2331,0.0464,1.3466,0.1975,0.0622,0.1235,1.8963,0.3793,0.3486,1.4519,90.3704,14.716,10.0247,24.2272,0.0592,0.1501,0.1313,0.0441,0.0955,0.0763,0.0611,0.0402,0.037,0.1664,0.0232,0.0387,0.0488,0.0573,0.154,0.1823,0.6029,0.1118,0.0666,0.3858,0.1944,0.464
0.0,22.2222,22.2222,11.1111,22.2222,22.2222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FCC,1,0.5553,13.1453,42.9575,0.0083,8.5555,26.5555,0.3195,1814.6649,8.2867,125.0265,1.8289,57.1644,1.6667,4.2122,4.7722,59.1444,7.6933,2.3489,11.8778,129.5554,214.222,173.0554,76.2777,0.3071,0.4511,1.3827,1.3827,0.0361,162.3692,0.6681,0.6488,0.0751,2.8835,0.4444,0.2104,0.2691,4.6716,1.0089,0.3477,2.558,63.9505,28.79,16.795,22.3852,0.0521,0.1368,0.1918,0.0618,0.1349,0.1292,0.0858,0.0517,0.0608,0.2828,0.0673,0.0585,0.0946,0.1855,0.1586,0.2795,0.5702,0.1966,0.1118,0.352,0.2175,0.3952
15.3846,15.3846,15.3846,0.0,38.4615,15.3846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BCC,1,-8.8123,12.6322,2.456,0.0529,7.3846,24.1538,0.2985,1713.306,7.2831,127.3953,1.79,51.7256,2.0,4.1569,4.6431,56.0076,7.3346,2.1477,13.2923,122.7691,197.769,159.8845,72.4692,0.3046,0.4562,1.7751,3.4793,0.0358,240.0956,1.4388,4.8536,0.0954,7.6134,0.3077,0.2535,0.2658,7.2355,1.729,0.3893,3.3302,61.0177,39.3137,24.9752,23.1811,0.0405,0.1072,0.2983,0.2027,0.1427,0.2115,0.2797,0.0603,0.2084,0.2774,0.0825,0.0648,0.1798,0.3316,0.2532,0.376,0.5963,0.304,0.2299,0.3822,0.1846,0.3281
0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FCC,1,6.278,11.5256,3.2665,0.0111,8.5,26.5,0.3176,1779.25,8.2125,125.4825,1.8175,57.58,1.5,4.065,4.6625,56.225,7.3425,2.2325,12.125,135.75,207.25,165.825,70.925,0.3127,0.4375,1.5,1.5,0.0387,216.25,0.6775,1.1588,0.0787,3.6595,0.5,0.2875,0.1688,4.975,1.6612,0.3237,3.125,65.75,38.625,17.325,27.075,0.0628,0.1675,0.2121,0.068,0.147,0.1637,0.0878,0.052,0.0735,0.3333,0.0855,0.0438,0.104,0.2658,0.1734,0.3166,0.5634,0.2546,0.134,0.4171,0.23,0.4404
0.0,16.6667,16.6667,16.6667,16.6667,16.6667,0.0,16.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,IM,1,-7.5535,14.8968,3.5453,0.061,8.0,26.0001,0.3015,1797.6703,7.71,128.7786,1.7867,56.1468,1.6667,4.2583,4.6883,55.7001,6.9767,2.195,12.0,111.3336,190.8337,160.5837,65.0335,0.3268,0.4,2.0,2.0,0.0571,179.667,1.2433,5.7907,0.1244,4.244,0.4444,0.3089,0.2578,6.8,1.5678,0.3633,2.6,60.1113,45.2222,22.95,28.0334,0.0588,0.1533,0.2976,0.0916,0.2232,0.1374,0.2039,0.0777,0.0905,0.2828,0.0966,0.0623,0.1388,0.2544,0.193,0.272,0.6411,0.2862,0.1733,0.4744,0.21,0.4525
0.0,0.0,0.0,0.0,0.0,0.0,27.26281352,18.18429662,0.0,18.18429662,0.0,18.18429662,0.0,0.0,18.18429662,BCC,2,-3.0089,13.2542,10.6886,0.0671,4.9089,34.3626,0.1519,2426.4815,7.4642,142.7809,1.6981,77.6091,1.5455,6.2199,4.3418,58.4166,6.8351,2.1944,7.1366,141.0788,165.5232,173.8239,58.0729,0.3667,0.2972,0.6611,8.6285,0.0347,373.6671,1.9139,7.6219,0.2518,20.5153,0.4959,0.8291,0.1408,10.6681,1.6367,0.5322,1.5966,51.7294,89.1368,49.7143,35.7836,0.0414,0.1025,0.1614,0.2619,0.2647,0.1591,0.2811,0.1766,0.2758,0.3222,0.1543,0.0427,0.1957,0.2779,0.2749,0.2589,0.4508,0.6156,0.3456,0.7158,0.1269,0.3907
