Al,Co,Cr,Cu,Fe,Ni,Mo,Ti,W,Nb,Ta,V,Mn,Hf,Zr,Phase,Preparation method,Reference
0,0,0,0,0,0,12.5,25,0,25,0,12.5,0,25,0,BCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,0,0,0,0,0,16.66666667,16.66666667,0,16.66666667,16.66666667,0,0,16.66666667,16.66666667,BCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,0,0,0,0,0,20,20,0,20,0,0,0,20,20,BCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,0,0,0,0,0,20,20,0,0,20,0,0,20,20,BCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,0,0,0,0,0,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,0,0,0,BCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,0,0,0,0,0,20,20,20,20,20,0,0,0,0,BCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
20,0,20,0,0,0,20,20,0,20,0,0,0,0,0,BCC+IM,ANNEAL,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
25,0,25,0,0,0,25,25,0,0,0,0,0,0,0,BCC,ANNEAL,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
25,0,0,0,0,0,25,25,0,25,0,0,0,0,0,BCC,ANNEAL,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,0,0,0,0,0,12.5,25,0,25,0,12.5,0,25,0,BCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,0,0,0,0,0,16.66666667,16.66666667,0,16.66666667,16.66666667,0,0,16.66666667,16.66666667,BCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,0,0,0,0,0,20,20,0,20,0,0,0,20,20,BCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,0,0,0,0,0,20,20,0,0,20,0,0,20,20,BCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,0,0,0,0,0,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,0,0,0,BCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,0,0,0,0,0,20,20,20,20,20,0,0,0,0,BCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
20,0,20,0,0,0,20,20,0,20,0,0,0,0,0,BCC+IM,ANNEAL,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
25,0,25,0,0,0,25,25,0,0,0,0,0,0,0,BCC,ANNEAL,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
25,0,0,0,0,0,25,25,0,25,0,0,0,0,0,BCC,ANNEAL,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,0,0,0,0,0,12.5,25,0,25,0,12.5,0,25,0,BCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,0,0,0,0,0,16.66666667,16.66666667,0,16.66666667,16.66666667,0,0,16.66666667,16.66666667,BCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,0,0,0,0,0,20,20,0,20,0,0,0,20,20,BCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,0,0,0,0,0,20,20,0,0,20,0,0,20,20,BCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,0,0,0,0,0,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,16.66666667,0,0,0,BCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,0,0,0,0,0,20,20,20,20,20,0,0,0,0,BCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
20,0,20,0,0,0,20,20,0,20,0,0,0,0,0,BCC+IM,ANNEAL,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,20,20,0,20,20,0,0,0,0,0,0,20,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,0,0,0,0,0,0,20,0,20,20,0,0,20,20,BCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,0,0,0,0,0,0,20,0,20,20,0,0,20,20,BCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,0,0,0,0,0,0,20,0,20,20,0,0,20,20,BCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,33.33333333,0,0,33.33333333,33.33333333,0,0,0,0,0,0,0,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,33.33333333,0,0,33.33333333,33.33333333,0,0,0,0,0,0,0,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,33.33333333,0,0,33.33333333,33.33333333,0,0,0,0,0,0,0,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,33.33333333,0,0,33.33333333,33.33333333,0,0,0,0,0,0,0,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,0,0,0,0,0,20,20,0,20,0,0,0,20,20,BCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,33.33333333,0,0,33.33333333,33.33333333,0,0,0,0,0,0,0,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,48.70920604,2.58158792,0,0,48.70920604,0,0,0,0,0,0,0,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,0,0,0,33.33333333,33.33333333,0,0,0,0,0,0,33.33333333,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,0,0,0,33.33333333,33.33333333,0,0,0,0,0,0,33.33333333,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,0,0,0,33.33333333,33.33333333,0,0,0,0,0,0,33.33333333,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,0,0,0,33.33333333,33.33333333,0,0,0,0,0,0,33.33333333,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,0,0,0,33.33333333,33.33333333,0,0,0,0,0,0,33.33333333,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,0,0,0,33.33333333,33.33333333,0,0,0,0,0,0,33.33333333,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,33.33333333,0,0,0,33.33333333,0,0,0,0,0,0,33.33333333,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,33.33333333,0,0,0,33.33333333,0,0,0,0,0,0,33.33333333,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,33.33333333,0,0,0,33.33333333,0,0,0,0,0,0,33.33333333,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,33.33333333,0,0,0,33.33333333,0,0,0,0,0,0,33.33333333,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,44.44444444,11.11111111,0,0,44.44444444,0,0,0,0,0,0,0,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,44.44444444,11.11111111,0,0,44.44444444,0,0,0,0,0,0,0,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,44.44444444,11.11111111,0,0,44.44444444,0,0,0,0,0,0,0,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,44.44444444,11.11111111,0,0,44.44444444,0,0,0,0,0,0,0,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,25,25,0,25,25,0,0,0,0,0,0,0,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,25,25,0,25,25,0,0,0,0,0,0,0,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,25,25,0,25,25,0,0,0,0,0,0,0,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,25,25,0,25,25,0,0,0,0,0,0,0,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,25,25,0,25,25,0,0,0,0,0,0,0,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,11.11111111,44.44444444,0,0,44.44444444,0,0,0,0,0,0,0,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,11.11111111,44.44444444,0,0,44.44444444,0,0,0,0,0,0,0,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,11.11111111,44.44444444,0,0,44.44444444,0,0,0,0,0,0,0,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,11.11111111,44.44444444,0,0,44.44444444,0,0,0,0,0,0,0,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,20,20,0,20,20,0,0,0,0,0,0,20,0,0,FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,20,20,0,20,20,0,0,0,0,0,0,20,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,20,20,0,20,20,0,0,0,0,0,0,20,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,20,20,0,20,20,0,0,0,0,0,0,20,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,20,20,0,20,20,0,0,0,0,0,0,20,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,20,20,0,20,20,0,0,0,0,0,0,20,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,20,20,0,20,20,0,0,0,0,0,0,20,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,20,20,0,20,20,0,0,0,0,0,0,20,0,0,FCC,WROUGHT,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,21.27659574,0,0,21.27659574,42.55319149,4.255319149,0,0,0,0,10.63829787,0,0,0,FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,21.27659574,0,0,21.27659574,42.55319149,4.255319149,0,0,0,0,10.63829787,0,0,0,FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,21.27659574,0,0,21.27659574,42.55319149,4.255319149,0,0,0,0,10.63829787,0,0,0,FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,21.27659574,0,0,21.27659574,42.55319149,4.255319149,0,0,0,0,10.63829787,0,0,0,FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,21.27659574,0,0,21.27659574,42.55319149,4.255319149,0,0,0,0,10.63829787,0,0,0,FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
0,21.27659574,0,0,21.27659574,42.55319149,4.255319149,0,0,0,0,10.63829787,0,0,0,FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
6.976744186,23.25581395,23.25581395,0,23.25581395,23.25581395,0,0,0,0,0,0,0,0,0,FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
6.976744186,23.25581395,23.25581395,0,23.25581395,23.25581395,0,0,0,0,0,0,0,0,0,FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
6.976744186,23.25581395,23.25581395,0,23.25581395,23.25581395,0,0,0,0,0,0,0,0,0,FCC,CAST,"Borg C K H , Frey C , Moh J ,et al.Expanded dataset of mechanical properties and observed s of multi-principal element alloys[J].Scientific Data, 2020, 7(1).DOI:10.1038/s41597-020-00768-9."
